id,dataset,label,medical_topic,word_count,sentence_count,avg_sentence_length,lexical_diversity,avg_word_length,punctuation_density
hc3_medicine_935_human_0,hc3_medicine,human,,106,9,11.777777777777779,0.7075471698113207,4.518867924528302,0.18867924528301888
hc3_medicine_935_ai_0,hc3_medicine,ai,,148,9,16.444444444444443,0.5405405405405406,5.378378378378378,0.12162162162162163
hc3_medicine_936_human_0,hc3_medicine,human,,49,4,12.25,0.6326530612244898,4.816326530612245,0.20408163265306123
hc3_medicine_936_ai_0,hc3_medicine,ai,,139,6,23.166666666666668,0.5467625899280576,4.597122302158273,0.1079136690647482
hc3_medicine_937_human_0,hc3_medicine,human,,150,9,16.666666666666668,0.68,4.446666666666666,0.11333333333333333
hc3_medicine_937_ai_0,hc3_medicine,ai,,166,6,27.666666666666668,0.5301204819277109,5.13855421686747,0.1686746987951807
hc3_medicine_938_human_0,hc3_medicine,human,,133,11,12.090909090909092,0.706766917293233,5.2105263157894735,0.10526315789473684
hc3_medicine_938_ai_0,hc3_medicine,ai,,212,12,17.666666666666668,0.49056603773584906,5.009433962264151,0.1650943396226415
hc3_medicine_939_human_0,hc3_medicine,human,,39,6,6.5,0.8974358974358975,5.0,0.23076923076923078
hc3_medicine_939_ai_0,hc3_medicine,ai,,178,7,25.428571428571427,0.5898876404494382,4.820224719101123,0.09550561797752809
hc3_medicine_940_human_0,hc3_medicine,human,,74,6,12.333333333333334,0.8378378378378378,4.513513513513513,0.14864864864864866
hc3_medicine_940_ai_0,hc3_medicine,ai,,222,9,24.666666666666668,0.5225225225225225,4.09009009009009,0.13963963963963963
hc3_medicine_941_human_0,hc3_medicine,human,,75,10,7.5,0.84,5.1866666666666665,0.16
hc3_medicine_941_ai_0,hc3_medicine,ai,,234,11,21.272727272727273,0.5085470085470085,4.722222222222222,0.1282051282051282
hc3_medicine_942_human_0,hc3_medicine,human,,106,11,9.636363636363637,0.8113207547169812,5.10377358490566,0.3113207547169811
hc3_medicine_942_ai_0,hc3_medicine,ai,,261,13,20.076923076923077,0.5517241379310345,4.923371647509579,0.14559386973180077
hc3_medicine_943_human_0,hc3_medicine,human,,77,10,7.7,0.8051948051948052,4.3896103896103895,0.15584415584415584
hc3_medicine_943_ai_0,hc3_medicine,ai,,182,7,26.0,0.5274725274725275,4.758241758241758,0.13736263736263737
hc3_medicine_944_human_0,hc3_medicine,human,,123,7,17.571428571428573,0.7154471544715447,4.59349593495935,0.13008130081300814
hc3_medicine_944_ai_0,hc3_medicine,ai,,169,7,24.142857142857142,0.5502958579881657,5.349112426035503,0.10059171597633136
hc3_medicine_945_human_0,hc3_medicine,human,,52,5,10.4,0.9038461538461539,4.9423076923076925,0.17307692307692307
hc3_medicine_945_ai_0,hc3_medicine,ai,,176,9,19.555555555555557,0.5284090909090909,5.392045454545454,0.13068181818181818
hc3_medicine_946_human_0,hc3_medicine,human,,78,8,9.75,0.7692307692307693,4.32051282051282,0.15384615384615385
hc3_medicine_947_human_0,hc3_medicine,human,,57,8,7.125,0.7719298245614035,4.701754385964913,0.14035087719298245
hc3_medicine_947_ai_0,hc3_medicine,ai,,220,8,27.5,0.509090909090909,4.740909090909091,0.12727272727272726
hc3_medicine_948_human_0,hc3_medicine,human,,57,5,11.4,0.8245614035087719,4.56140350877193,0.15789473684210525
hc3_medicine_948_ai_0,hc3_medicine,ai,,179,8,22.375,0.4748603351955307,4.290502793296089,0.08379888268156424
hc3_medicine_949_human_0,hc3_medicine,human,,104,14,7.428571428571429,0.7307692307692307,4.826923076923077,0.17307692307692307
hc3_medicine_949_ai_0,hc3_medicine,ai,,316,14,22.571428571428573,0.4620253164556962,4.80379746835443,0.12025316455696203
hc3_medicine_950_human_0,hc3_medicine,human,,83,13,6.384615384615385,0.7710843373493976,4.506024096385542,0.20481927710843373
hc3_medicine_950_ai_0,hc3_medicine,ai,,153,8,19.125,0.5686274509803921,4.954248366013072,0.12418300653594772
hc3_medicine_951_human_0,hc3_medicine,human,,19,1,19.0,0.9473684210526315,5.684210526315789,0.10526315789473684
hc3_medicine_951_ai_0,hc3_medicine,ai,,289,15,19.266666666666666,0.5086505190311419,4.671280276816609,0.11764705882352941
hc3_medicine_952_human_0,hc3_medicine,human,,61,8,7.625,0.8688524590163934,4.688524590163935,0.19672131147540983
hc3_medicine_952_ai_0,hc3_medicine,ai,,141,5,28.2,0.5815602836879432,5.134751773049645,0.11347517730496454
hc3_medicine_953_human_0,hc3_medicine,human,,72,8,9.0,0.8472222222222222,4.847222222222222,0.18055555555555555
hc3_medicine_953_ai_0,hc3_medicine,ai,,361,19,19.0,0.5124653739612188,4.922437673130194,0.15789473684210525
hc3_medicine_954_human_0,hc3_medicine,human,,146,10,14.6,0.8013698630136986,5.589041095890411,0.1917808219178082
hc3_medicine_954_ai_0,hc3_medicine,ai,,165,8,20.625,0.5636363636363636,4.757575757575758,0.10909090909090909
hc3_medicine_955_human_0,hc3_medicine,human,,51,5,10.2,0.8627450980392157,4.7254901960784315,0.11764705882352941
hc3_medicine_955_ai_0,hc3_medicine,ai,,211,9,23.444444444444443,0.5402843601895735,4.971563981042654,0.15165876777251186
hc3_medicine_956_human_0,hc3_medicine,human,,33,1,33.0,0.8181818181818182,4.090909090909091,0.0
hc3_medicine_956_ai_0,hc3_medicine,ai,,97,5,19.4,0.5567010309278351,5.072164948453608,0.061855670103092786
hc3_medicine_957_human_0,hc3_medicine,human,,49,4,12.25,0.8367346938775511,4.224489795918367,0.14285714285714285
hc3_medicine_957_ai_0,hc3_medicine,ai,,87,4,21.75,0.6551724137931034,5.183908045977011,0.09195402298850575
hc3_medicine_958_human_0,hc3_medicine,human,,105,10,10.5,0.7714285714285715,5.180952380952381,0.09523809523809523
hc3_medicine_958_ai_0,hc3_medicine,ai,,159,6,26.5,0.5471698113207547,4.786163522012578,0.09433962264150944
hc3_medicine_959_human_0,hc3_medicine,human,,105,10,10.5,0.780952380952381,5.076190476190476,0.22857142857142856
hc3_medicine_959_ai_0,hc3_medicine,ai,,191,8,23.875,0.5392670157068062,5.005235602094241,0.13612565445026178
hc3_medicine_960_human_0,hc3_medicine,human,,61,7,8.714285714285714,0.819672131147541,4.344262295081967,0.16393442622950818
hc3_medicine_960_ai_0,hc3_medicine,ai,,185,9,20.555555555555557,0.6054054054054054,5.064864864864865,0.08108108108108109
hc3_medicine_961_human_0,hc3_medicine,human,,61,6,10.166666666666666,0.9180327868852459,4.639344262295082,0.16393442622950818
hc3_medicine_961_ai_0,hc3_medicine,ai,,264,13,20.307692307692307,0.4734848484848485,4.382575757575758,0.15151515151515152
hc3_medicine_962_human_0,hc3_medicine,human,,132,14,9.428571428571429,0.6515151515151515,4.765151515151516,0.15151515151515152
hc3_medicine_962_ai_0,hc3_medicine,ai,,159,7,22.714285714285715,0.5974842767295597,5.138364779874214,0.10062893081761007
hc3_medicine_963_human_0,hc3_medicine,human,,38,3,12.666666666666666,0.8947368421052632,4.894736842105263,0.2631578947368421
hc3_medicine_963_ai_0,hc3_medicine,ai,,153,9,17.0,0.6405228758169934,5.359477124183006,0.11764705882352941
hc3_medicine_964_human_0,hc3_medicine,human,,43,4,10.75,0.8837209302325582,5.023255813953488,0.13953488372093023
hc3_medicine_964_ai_0,hc3_medicine,ai,,215,13,16.53846153846154,0.49767441860465117,5.274418604651163,0.2186046511627907
hc3_medicine_965_human_0,hc3_medicine,human,,68,8,8.5,0.8382352941176471,4.705882352941177,0.17647058823529413
hc3_medicine_965_ai_0,hc3_medicine,ai,,160,6,26.666666666666668,0.59375,5.05625,0.1125
hc3_medicine_966_human_0,hc3_medicine,human,,112,10,11.2,0.7767857142857143,4.5625,0.14285714285714285
hc3_medicine_966_ai_0,hc3_medicine,ai,,177,9,19.666666666666668,0.5875706214689266,4.7740112994350286,0.10734463276836158
hc3_medicine_967_human_0,hc3_medicine,human,,40,6,6.666666666666667,0.8,5.35,0.45
hc3_medicine_967_ai_0,hc3_medicine,ai,,161,13,12.384615384615385,0.5590062111801242,4.142857142857143,0.12422360248447205
hc3_medicine_968_human_0,hc3_medicine,human,,102,6,17.0,0.6372549019607843,4.5,0.10784313725490197
hc3_medicine_968_ai_0,hc3_medicine,ai,,389,18,21.61111111111111,0.4524421593830334,4.928020565552699,0.13110539845758354
hc3_medicine_969_human_0,hc3_medicine,human,,68,15,4.533333333333333,0.8529411764705882,4.573529411764706,0.29411764705882354
hc3_medicine_969_ai_0,hc3_medicine,ai,,261,11,23.727272727272727,0.4827586206896552,4.5440613026819925,0.13409961685823754
hc3_medicine_970_human_0,hc3_medicine,human,,60,7,8.571428571428571,0.7666666666666667,4.716666666666667,0.16666666666666666
hc3_medicine_970_ai_0,hc3_medicine,ai,,204,14,14.571428571428571,0.5833333333333334,4.936274509803922,0.14215686274509803
hc3_medicine_971_human_0,hc3_medicine,human,,110,4,27.5,0.7272727272727273,4.945454545454545,0.09090909090909091
hc3_medicine_971_ai_0,hc3_medicine,ai,,196,8,24.5,0.5357142857142857,4.474489795918367,0.11734693877551021
hc3_medicine_972_human_0,hc3_medicine,human,,24,1,24.0,0.9583333333333334,5.0,0.20833333333333334
hc3_medicine_972_ai_0,hc3_medicine,ai,,172,9,19.11111111111111,0.563953488372093,4.47093023255814,0.1744186046511628
hc3_medicine_973_human_0,hc3_medicine,human,,24,1,24.0,0.9583333333333334,4.583333333333333,0.0
hc3_medicine_973_ai_0,hc3_medicine,ai,,247,10,24.7,0.4817813765182186,4.882591093117409,0.10526315789473684
hc3_medicine_974_human_0,hc3_medicine,human,,83,9,9.222222222222221,0.7590361445783133,4.650602409638554,0.1566265060240964
hc3_medicine_974_ai_0,hc3_medicine,ai,,82,5,16.4,0.7560975609756098,5.073170731707317,0.10975609756097561
hc3_medicine_975_human_0,hc3_medicine,human,,156,8,19.5,0.6153846153846154,4.211538461538462,0.08333333333333333
hc3_medicine_975_ai_0,hc3_medicine,ai,,202,9,22.444444444444443,0.48514851485148514,4.707920792079208,0.1188118811881188
hc3_medicine_976_human_0,hc3_medicine,human,,150,12,12.5,0.7533333333333333,4.566666666666666,0.2
hc3_medicine_976_ai_0,hc3_medicine,ai,,148,6,24.666666666666668,0.6216216216216216,4.635135135135135,0.14864864864864866
hc3_medicine_977_human_0,hc3_medicine,human,,95,8,11.875,0.6842105263157895,4.252631578947368,0.12631578947368421
hc3_medicine_977_ai_0,hc3_medicine,ai,,135,6,22.5,0.5777777777777777,5.007407407407407,0.11851851851851852
hc3_medicine_978_human_0,hc3_medicine,human,,95,10,9.5,0.7789473684210526,5.042105263157895,0.12631578947368421
hc3_medicine_978_ai_0,hc3_medicine,ai,,153,8,19.125,0.5686274509803921,4.9869281045751634,0.12418300653594772
hc3_medicine_979_human_0,hc3_medicine,human,,58,3,19.333333333333332,0.7586206896551724,4.982758620689655,0.10344827586206896
hc3_medicine_979_ai_0,hc3_medicine,ai,,91,4,22.75,0.6153846153846154,4.7032967032967035,0.08791208791208792
hc3_medicine_980_human_0,hc3_medicine,human,,80,11,7.2727272727272725,0.75,4.45,0.175
hc3_medicine_980_ai_0,hc3_medicine,ai,,185,9,20.555555555555557,0.5891891891891892,4.886486486486486,0.12432432432432433
hc3_medicine_981_human_0,hc3_medicine,human,,70,7,10.0,0.7571428571428571,4.285714285714286,0.17142857142857143
hc3_medicine_981_ai_0,hc3_medicine,ai,,222,12,18.5,0.5630630630630631,5.009009009009009,0.18018018018018017
hc3_medicine_982_human_0,hc3_medicine,human,,69,6,11.5,0.7101449275362319,4.782608695652174,0.14492753623188406
hc3_medicine_982_ai_0,hc3_medicine,ai,,190,9,21.11111111111111,0.4631578947368421,4.505263157894737,0.14210526315789473
hc3_medicine_983_human_0,hc3_medicine,human,,62,5,12.4,0.7580645161290323,4.580645161290323,0.08064516129032258
hc3_medicine_983_ai_0,hc3_medicine,ai,,217,9,24.11111111111111,0.4838709677419355,4.811059907834101,0.10599078341013825
hc3_medicine_984_human_0,hc3_medicine,human,,40,4,10.0,0.8,4.85,0.45
hc3_medicine_984_ai_0,hc3_medicine,ai,,258,19,13.578947368421053,0.5193798449612403,4.294573643410852,0.17829457364341086
hc3_medicine_985_human_0,hc3_medicine,human,,76,6,12.666666666666666,0.8289473684210527,4.697368421052632,0.19736842105263158
hc3_medicine_985_ai_0,hc3_medicine,ai,,143,6,23.833333333333332,0.5804195804195804,5.335664335664336,0.13986013986013987
hc3_medicine_986_human_0,hc3_medicine,human,,85,7,12.142857142857142,0.8,4.470588235294118,0.11764705882352941
hc3_medicine_986_ai_0,hc3_medicine,ai,,143,6,23.833333333333332,0.5944055944055944,4.580419580419581,0.13286713286713286
hc3_medicine_987_human_0,hc3_medicine,human,,123,12,10.25,0.7235772357723578,4.544715447154472,0.13008130081300814
hc3_medicine_987_ai_0,hc3_medicine,ai,,260,13,20.0,0.5,4.873076923076923,0.1423076923076923
hc3_medicine_988_human_0,hc3_medicine,human,,86,6,14.333333333333334,0.8255813953488372,4.325581395348837,0.16279069767441862
hc3_medicine_988_ai_0,hc3_medicine,ai,,171,8,21.375,0.543859649122807,4.953216374269005,0.1286549707602339
hc3_medicine_989_human_0,hc3_medicine,human,,106,12,8.833333333333334,0.7075471698113207,4.783018867924528,0.16981132075471697
hc3_medicine_989_ai_0,hc3_medicine,ai,,185,7,26.428571428571427,0.518918918918919,4.621621621621622,0.12972972972972974
hc3_medicine_990_human_0,hc3_medicine,human,,49,6,8.166666666666666,0.8367346938775511,3.7551020408163267,0.1836734693877551
hc3_medicine_990_ai_0,hc3_medicine,ai,,224,10,22.4,0.39732142857142855,4.571428571428571,0.12946428571428573
hc3_medicine_991_human_0,hc3_medicine,human,,71,4,17.75,0.7605633802816901,5.014084507042254,0.04225352112676056
hc3_medicine_991_ai_0,hc3_medicine,ai,,200,7,28.571428571428573,0.575,5.085,0.115
hc3_medicine_992_human_0,hc3_medicine,human,,61,1,61.0,0.7704918032786885,4.426229508196721,0.06557377049180328
hc3_medicine_992_ai_0,hc3_medicine,ai,,184,8,23.0,0.483695652173913,4.961956521739131,0.1358695652173913
hc3_medicine_993_human_0,hc3_medicine,human,,53,5,10.6,0.8867924528301887,4.490566037735849,0.1320754716981132
hc3_medicine_993_ai_0,hc3_medicine,ai,,150,7,21.428571428571427,0.6066666666666667,5.233333333333333,0.12666666666666668
hc3_medicine_994_human_0,hc3_medicine,human,,151,10,15.1,0.7086092715231788,5.0927152317880795,0.17880794701986755
hc3_medicine_994_ai_0,hc3_medicine,ai,,213,8,26.625,0.5492957746478874,4.7981220657277,0.14084507042253522
hc3_medicine_995_human_0,hc3_medicine,human,,37,3,12.333333333333334,0.8108108108108109,4.513513513513513,0.13513513513513514
hc3_medicine_995_ai_0,hc3_medicine,ai,,136,6,22.666666666666668,0.6323529411764706,4.698529411764706,0.16176470588235295
hc3_medicine_996_human_0,hc3_medicine,human,,129,11,11.727272727272727,0.7751937984496124,5.511627906976744,0.1937984496124031
hc3_medicine_996_ai_0,hc3_medicine,ai,,169,7,24.142857142857142,0.5443786982248521,4.810650887573964,0.11834319526627218
hc3_medicine_997_human_0,hc3_medicine,human,,134,8,16.75,0.7313432835820896,5.380597014925373,0.19402985074626866
hc3_medicine_997_ai_0,hc3_medicine,ai,,194,8,24.25,0.520618556701031,5.211340206185567,0.10824742268041238
hc3_medicine_998_human_0,hc3_medicine,human,,106,10,10.6,0.7547169811320755,4.6415094339622645,0.11320754716981132
hc3_medicine_998_ai_0,hc3_medicine,ai,,233,11,21.181818181818183,0.5579399141630901,5.3218884120171674,0.1888412017167382
hc3_medicine_999_human_0,hc3_medicine,human,,24,5,4.8,0.8333333333333334,5.583333333333333,0.625
hc3_medicine_999_ai_0,hc3_medicine,ai,,283,17,16.647058823529413,0.5512367491166078,4.6113074204946995,0.14840989399293286
hc3_medicine_1000_human_0,hc3_medicine,human,,61,4,15.25,0.8852459016393442,4.885245901639344,0.11475409836065574
hc3_medicine_1000_ai_0,hc3_medicine,ai,,164,6,27.333333333333332,0.5853658536585366,4.634146341463414,0.12195121951219512
hc3_medicine_1001_human_0,hc3_medicine,human,,31,1,31.0,0.967741935483871,5.451612903225806,0.06451612903225806
hc3_medicine_1001_ai_0,hc3_medicine,ai,,127,6,21.166666666666668,0.5905511811023622,4.755905511811024,0.11023622047244094
hc3_medicine_1002_human_0,hc3_medicine,human,,75,8,9.375,0.7466666666666667,3.986666666666667,0.16
hc3_medicine_1002_ai_0,hc3_medicine,ai,,102,5,20.4,0.6372549019607843,4.823529411764706,0.08823529411764706
hc3_medicine_1003_human_0,hc3_medicine,human,,106,9,11.777777777777779,0.7735849056603774,5.113207547169812,0.19811320754716982
hc3_medicine_1003_ai_0,hc3_medicine,ai,,184,9,20.444444444444443,0.5271739130434783,4.9728260869565215,0.08695652173913043
hc3_medicine_1004_human_0,hc3_medicine,human,,71,6,11.833333333333334,0.7746478873239436,3.9859154929577465,0.1267605633802817
hc3_medicine_1004_ai_0,hc3_medicine,ai,,234,10,23.4,0.5299145299145299,5.021367521367521,0.1794871794871795
hc3_medicine_1005_human_0,hc3_medicine,human,,37,3,12.333333333333334,0.7837837837837838,4.594594594594595,0.16216216216216217
hc3_medicine_1005_ai_0,hc3_medicine,ai,,123,7,17.571428571428573,0.6016260162601627,4.5528455284552845,0.16260162601626016
hc3_medicine_1006_human_0,hc3_medicine,human,,41,3,13.666666666666666,0.8536585365853658,4.536585365853658,0.12195121951219512
hc3_medicine_1006_ai_0,hc3_medicine,ai,,269,9,29.88888888888889,0.5241635687732342,4.83271375464684,0.10780669144981413
hc3_medicine_1007_human_0,hc3_medicine,human,,40,1,40.0,0.85,4.825,0.075
hc3_medicine_1007_ai_0,hc3_medicine,ai,,287,16,17.9375,0.4076655052264808,4.881533101045296,0.1672473867595819
hc3_medicine_1008_human_0,hc3_medicine,human,,104,14,7.428571428571429,0.8076923076923077,5.076923076923077,0.19230769230769232
hc3_medicine_1008_ai_0,hc3_medicine,ai,,121,7,17.285714285714285,0.6446280991735537,4.545454545454546,0.08264462809917356
hc3_medicine_1009_human_0,hc3_medicine,human,,83,11,7.545454545454546,0.6265060240963856,4.626506024096385,0.14457831325301204
hc3_medicine_1009_ai_0,hc3_medicine,ai,,185,8,23.125,0.5675675675675675,5.064864864864865,0.12432432432432433
hc3_medicine_1010_human_0,hc3_medicine,human,,68,8,8.5,0.8529411764705882,4.382352941176471,0.19117647058823528
hc3_medicine_1010_ai_0,hc3_medicine,ai,,160,7,22.857142857142858,0.64375,5.8,0.15
hc3_medicine_1011_human_0,hc3_medicine,human,,33,3,11.0,0.9696969696969697,4.757575757575758,0.15151515151515152
hc3_medicine_1011_ai_0,hc3_medicine,ai,,212,10,21.2,0.5660377358490566,4.589622641509434,0.12735849056603774
hc3_medicine_1012_human_0,hc3_medicine,human,,44,4,11.0,0.8863636363636364,5.068181818181818,0.1590909090909091
hc3_medicine_1012_ai_0,hc3_medicine,ai,,155,7,22.142857142857142,0.5935483870967742,4.606451612903226,0.11612903225806452
hc3_medicine_1013_human_0,hc3_medicine,human,,56,5,11.2,0.875,5.0,0.125
hc3_medicine_1013_ai_0,hc3_medicine,ai,,229,15,15.266666666666667,0.519650655021834,4.672489082969432,0.1222707423580786
hc3_medicine_1014_human_0,hc3_medicine,human,,81,8,10.125,0.8395061728395061,4.691358024691358,0.20987654320987653
hc3_medicine_1014_ai_0,hc3_medicine,ai,,265,13,20.384615384615383,0.5660377358490566,4.618867924528302,0.13584905660377358
hc3_medicine_1015_human_0,hc3_medicine,human,,53,1,53.0,0.7735849056603774,4.7924528301886795,0.0
hc3_medicine_1015_ai_0,hc3_medicine,ai,,197,10,19.7,0.5126903553299492,5.33502538071066,0.17766497461928935
hc3_medicine_1016_human_0,hc3_medicine,human,,171,22,7.7727272727272725,0.7602339181286549,5.029239766081871,0.19883040935672514
hc3_medicine_1016_ai_0,hc3_medicine,ai,,150,8,18.75,0.5866666666666667,5.466666666666667,0.12666666666666668
hc3_medicine_1017_human_0,hc3_medicine,human,,61,7,8.714285714285714,0.8032786885245902,4.967213114754099,0.21311475409836064
hc3_medicine_1017_ai_0,hc3_medicine,ai,,214,11,19.454545454545453,0.4719626168224299,5.200934579439252,0.1308411214953271
hc3_medicine_1018_human_0,hc3_medicine,human,,43,5,8.6,0.9302325581395349,5.116279069767442,0.13953488372093023
hc3_medicine_1018_ai_0,hc3_medicine,ai,,253,10,25.3,0.5296442687747036,5.063241106719367,0.1225296442687747
hc3_medicine_1019_human_0,hc3_medicine,human,,76,8,9.5,0.7763157894736842,4.9868421052631575,0.14473684210526316
hc3_medicine_1019_ai_0,hc3_medicine,ai,,226,9,25.11111111111111,0.5132743362831859,4.836283185840708,0.084070796460177
hc3_medicine_1020_human_0,hc3_medicine,human,,33,3,11.0,0.696969696969697,4.212121212121212,0.12121212121212122
hc3_medicine_1020_ai_0,hc3_medicine,ai,,180,7,25.714285714285715,0.5222222222222223,4.55,0.11666666666666667
hc3_medicine_1021_human_0,hc3_medicine,human,,117,6,19.5,0.7264957264957265,4.196581196581197,0.15384615384615385
hc3_medicine_1021_ai_0,hc3_medicine,ai,,213,7,30.428571428571427,0.5211267605633803,4.835680751173709,0.0892018779342723
hc3_medicine_1022_human_0,hc3_medicine,human,,102,11,9.272727272727273,0.7058823529411765,4.313725490196078,0.14705882352941177
hc3_medicine_1022_ai_0,hc3_medicine,ai,,130,6,21.666666666666668,0.5923076923076923,4.961538461538462,0.09230769230769231
hc3_medicine_1023_human_0,hc3_medicine,human,,90,13,6.923076923076923,0.8333333333333334,4.2,0.2777777777777778
hc3_medicine_1023_ai_0,hc3_medicine,ai,,304,12,25.333333333333332,0.47039473684210525,5.082236842105263,0.10197368421052631
hc3_medicine_1024_human_0,hc3_medicine,human,,54,4,13.5,0.8518518518518519,5.092592592592593,0.1111111111111111
hc3_medicine_1024_ai_0,hc3_medicine,ai,,247,11,22.454545454545453,0.5141700404858299,5.145748987854251,0.11740890688259109
hc3_medicine_1025_human_0,hc3_medicine,human,,115,20,5.75,0.6608695652173913,4.878260869565217,0.40869565217391307
hc3_medicine_1025_ai_0,hc3_medicine,ai,,222,15,14.8,0.5405405405405406,4.5,0.17567567567567569
hc3_medicine_1026_human_0,hc3_medicine,human,,81,7,11.571428571428571,0.7901234567901234,4.283950617283951,0.1111111111111111
hc3_medicine_1026_ai_0,hc3_medicine,ai,,204,10,20.4,0.5343137254901961,4.833333333333333,0.16666666666666666
hc3_medicine_1027_human_0,hc3_medicine,human,,64,7,9.142857142857142,0.75,4.609375,0.109375
hc3_medicine_1027_ai_0,hc3_medicine,ai,,201,11,18.272727272727273,0.5124378109452736,5.189054726368159,0.0945273631840796
hc3_medicine_1028_human_0,hc3_medicine,human,,104,11,9.454545454545455,0.7980769230769231,4.326923076923077,0.11538461538461539
hc3_medicine_1028_ai_0,hc3_medicine,ai,,242,12,20.166666666666668,0.45041322314049587,4.677685950413223,0.19421487603305784
hc3_medicine_1029_human_0,hc3_medicine,human,,95,9,10.555555555555555,0.7368421052631579,4.968421052631579,0.24210526315789474
hc3_medicine_1029_ai_0,hc3_medicine,ai,,300,13,23.076923076923077,0.39666666666666667,4.706666666666667,0.13
hc3_medicine_1030_human_0,hc3_medicine,human,,34,3,11.333333333333334,0.9117647058823529,4.0,0.11764705882352941
hc3_medicine_1030_ai_0,hc3_medicine,ai,,243,13,18.692307692307693,0.5349794238683128,4.477366255144033,0.16049382716049382
hc3_medicine_1031_human_0,hc3_medicine,human,,58,7,8.285714285714286,0.8620689655172413,5.137931034482759,0.25862068965517243
hc3_medicine_1031_ai_0,hc3_medicine,ai,,153,8,19.125,0.5490196078431373,4.875816993464053,0.11764705882352941
hc3_medicine_1032_human_0,hc3_medicine,human,,87,9,9.666666666666666,0.8045977011494253,4.172413793103448,0.09195402298850575
hc3_medicine_1032_ai_0,hc3_medicine,ai,,153,8,19.125,0.6535947712418301,5.3202614379084965,0.1830065359477124
hc3_medicine_1033_human_0,hc3_medicine,human,,77,5,15.4,0.7532467532467533,4.6103896103896105,0.12987012987012986
hc3_medicine_1033_ai_0,hc3_medicine,ai,,213,8,26.625,0.49765258215962443,4.488262910798122,0.07981220657276995
hc3_medicine_1034_human_0,hc3_medicine,human,,42,5,8.4,0.8809523809523809,5.333333333333333,0.19047619047619047
hc3_medicine_1034_ai_0,hc3_medicine,ai,,123,6,20.5,0.6097560975609756,4.853658536585366,0.13821138211382114
hc3_medicine_1035_human_0,hc3_medicine,human,,107,9,11.88888888888889,0.7850467289719626,4.644859813084112,0.19626168224299065
hc3_medicine_1035_ai_0,hc3_medicine,ai,,209,9,23.22222222222222,0.44976076555023925,4.8708133971291865,0.14832535885167464
hc3_medicine_1036_human_0,hc3_medicine,human,,162,13,12.461538461538462,0.7037037037037037,4.654320987654321,0.25925925925925924
hc3_medicine_1036_ai_0,hc3_medicine,ai,,179,7,25.571428571428573,0.5921787709497207,4.558659217877095,0.10614525139664804
hc3_medicine_1037_human_0,hc3_medicine,human,,93,8,11.625,0.7741935483870968,4.881720430107527,0.16129032258064516
hc3_medicine_1037_ai_0,hc3_medicine,ai,,194,8,24.25,0.5103092783505154,4.953608247422681,0.07216494845360824
hc3_medicine_1038_human_0,hc3_medicine,human,,36,6,6.0,0.9444444444444444,5.583333333333333,0.16666666666666666
hc3_medicine_1038_ai_0,hc3_medicine,ai,,178,7,25.428571428571427,0.4943820224719101,4.893258426966292,0.06741573033707865
hc3_medicine_1039_human_0,hc3_medicine,human,,56,4,14.0,0.875,4.553571428571429,0.17857142857142858
hc3_medicine_1039_ai_0,hc3_medicine,ai,,203,12,16.916666666666668,0.5024630541871922,5.014778325123153,0.10837438423645321
hc3_medicine_1040_human_0,hc3_medicine,human,,61,5,12.2,0.8032786885245902,4.131147540983607,0.08196721311475409
hc3_medicine_1040_ai_0,hc3_medicine,ai,,201,12,16.75,0.4626865671641791,4.676616915422885,0.17412935323383086
hc3_medicine_1041_human_0,hc3_medicine,human,,67,7,9.571428571428571,0.7761194029850746,4.208955223880597,0.208955223880597
hc3_medicine_1041_ai_0,hc3_medicine,ai,,128,6,21.333333333333332,0.59375,4.2734375,0.1015625
hc3_medicine_1042_human_0,hc3_medicine,human,,107,13,8.23076923076923,0.7570093457943925,4.962616822429907,0.19626168224299065
hc3_medicine_1042_ai_0,hc3_medicine,ai,,211,10,21.1,0.5734597156398105,5.341232227488152,0.17061611374407584
hc3_medicine_1043_human_0,hc3_medicine,human,,29,5,5.8,0.8620689655172413,4.793103448275862,0.5172413793103449
hc3_medicine_1043_ai_0,hc3_medicine,ai,,192,16,12.0,0.6197916666666666,4.776041666666667,0.14583333333333334
hc3_medicine_1044_human_0,hc3_medicine,human,,184,17,10.823529411764707,0.6630434782608695,4.880434782608695,0.19021739130434784
hc3_medicine_1044_ai_0,hc3_medicine,ai,,195,9,21.666666666666668,0.517948717948718,4.892307692307693,0.12307692307692308
hc3_medicine_1045_human_0,hc3_medicine,human,,118,16,7.375,0.6610169491525424,4.661016949152542,0.15254237288135594
hc3_medicine_1045_ai_0,hc3_medicine,ai,,203,8,25.375,0.4433497536945813,4.788177339901478,0.11822660098522167
hc3_medicine_1046_human_0,hc3_medicine,human,,56,5,11.2,0.8928571428571429,4.839285714285714,0.10714285714285714
hc3_medicine_1046_ai_0,hc3_medicine,ai,,124,6,20.666666666666668,0.6209677419354839,4.919354838709677,0.08870967741935484
hc3_medicine_1047_human_0,hc3_medicine,human,,20,4,5.0,0.8,6.25,0.8
hc3_medicine_1047_ai_0,hc3_medicine,ai,,181,8,22.625,0.5524861878453039,4.911602209944752,0.10497237569060773
hc3_medicine_1048_human_0,hc3_medicine,human,,100,9,11.11111111111111,0.78,4.75,0.26
hc3_medicine_1048_ai_0,hc3_medicine,ai,,138,6,23.0,0.5652173913043478,4.5144927536231885,0.10144927536231885
